vendor,product,version,date,url
netgear,DG834Gv3  54 Mbps Wireless ADSL Firewall Modem,unknown,unknown,https://www.downloads.netgear.com/files/GDC/DG834GV3/dg834v3_dg834gv3_na_4_03_04.zip
netgear,DG834v3  ADSL Modem Router,unknown,unknown,https://www.downloads.netgear.com/files/GDC/DG834Bv3/DG834GBv3_V4.01.41.zip
netgear,DGN1000  Wireless-N Router with Built-in DSL Modem,unknown,unknown,https://www.downloads.netgear.com/files/GDC/DGN1000/DGN1000WW_V1.1.00.45.zip
netgear,DGN1000  Wireless-N Router with Built-in DSL Modem,unknown,unknown,https://www.downloads.netgear.com/files/GDC/DGN1000/DGN1000_V1.1.00.51_NA.zip
netgear,XAVN2001 - Powerline 500 Adapter,unknown,unknown,https://www.downloads.netgear.com/files/GDC/XAVN2001/XAVN2001_SW_POWERLINE_AV_230-10712-07_v1.6.zip
netgear,XEPS103  Space Saving Powerline Network Extender,unknown,unknown,https://www.downloads.netgear.com/files/GDC/XEPS103/XEPS103_Utility_CD.zip
netgear,AirCard 760S (BigPond),unknown,unknown,https://www.downloads.netgear.com/files/aircard/AC760S/AC760S_BP_03.05.14.06.zip
netgear,AirCard 320U (Telstra)  USB 4G (AirCard 320U),unknown,unknown,https://www.downloads.netgear.com/files/aircard/B3870_AC320U_SWI9200X_03.05.23.09_00_Telstra_Mac.zip
netgear,AirCard 320U (BigPond)  BigPond USB 4G (AirCard 320U),unknown,unknown,https://www.downloads.netgear.com/files/aircard/B3870_AC320U_SWI9200X_03.05.23.09_00_BigPond_Mac.zip
netgear,AirCard 320U (BigPond)  BigPond USB 4G (AirCard 320U),unknown,unknown,https://www.downloads.netgear.com/files/aircard/BigPond_Mobile_Broadband.mpkg.zip
netgear,LG6100D - LTE Gateway 6100D (Sprint),unknown,unknown,https://www.downloads.netgear.com/files/GDC/LG6100D/LG6100D-Firmware-02_02_84.zip
netgear,UTM25S  ProSECURE Unified Threat Management (UTM) Appliance with DSL and Wireless modules,unknown,unknown,https://www.downloads.netgear.com/files/GDC/UTM9S/UTM25S_9S-Firmware-V3.5.0-60.zip
netgear,WAC540  Insight Managed Smart Cloud Tri-band 4x4 Wireless Access Point,unknown,unknown,https://www.downloads.netgear.com/files/GDC/WAC540/WAC540_8.0.6.4.zip
netgear,M4500-32C (CSM4532)  Managed Switch with 32x100G QSFP28 ports,unknown,unknown,https://www.downloads.netgear.com/files/GDC/M4500/M4500-32C-7.0.0.16.zip
netgear,UTM25S  ProSECURE Unified Threat Management (UTM) Appliance with DSL and Wireless modules,31939,unknown,https://www.downloads.netgear.com/files/GDC/UTM9S/UTM25S_9U-Firmware-V3.6.1-20.zip
netgear,GS110TUP  10-Port Gigabit Ethernet Ultra60 PoE++ Smart Desktop Switch with 1 SFP and 1 Copper Uplink,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS710TUP/GS110TUP_GS710TUP_V1.0.0.32.zip
netgear,UTM9S  ProSECURE Unified Threat Management (UTM) Appliance with DSL and Wireless modules,unknown,unknown,https://www.downloads.netgear.com/files/GDC/UTM50/UTM50-Firmware-V3.6.1-43.zip
netgear,UTM50  ProSECURE Unified Threat Management (UTM) Appliance,unknown,unknown,https://www.downloads.netgear.com/files/GDC/UTM50/UTM50-Firmware-V3.6.2-8.zip
netgear,UTM9S  ProSECURE Unified Threat Management (UTM) Appliance with DSL and Wireless modules,unknown,unknown,https://www.downloads.netgear.com/files/GDC/UTM50/UTM50_Firmware-V3.6.2-1.zip
netgear,UTM5  ProSECURE Unified Threat Management (UTM) Appliance,unknown,unknown,https://www.downloads.netgear.com/files/GDC/UTM10/UTM5_10_25-Firmware-V3.6.1-43.zip
netgear,GS710TUP  10-Port Gigabit Ethernet Ultra60 PoE++ Smart Rackmount Switch with 1 SFP and 1 Copper Uplink,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS710TUP/GS110_710TUP_V1.0.0.31_MIBs.zip
netgear,UTM9S  ProSECURE Unified Threat Management (UTM) Appliance with DSL and Wireless modules,unknown,unknown,https://www.downloads.netgear.com/files/GDC/UTM50/UTM50-Firmware-V3.1.1-31.zip
netgear,UTM9S  ProSECURE Unified Threat Management (UTM) Appliance with DSL and Wireless modules,unknown,unknown,https://www.downloads.netgear.com/files/GDC/UTM50/UTM50-Firmware-V3.1.0-149.zip
netgear,UTM9S  ProSECURE Unified Threat Management (UTM) Appliance with DSL and Wireless modules,unknown,unknown,https://www.downloads.netgear.com/files/GDC/UTM9S/UTM9S-Firmware-V3.1.0-157.zip
netgear,UTM9S  ProSECURE Unified Threat Management (UTM) Appliance with DSL and Wireless modules,unknown,unknown,https://www.downloads.netgear.com/files/GDC/UTM9S/UTM9S-Firmware-V2.1.0-67.zip
netgear,UTM50  ProSECURE Unified Threat Management (UTM) Appliance,unknown,unknown,https://www.downloads.netgear.com/files/GDC/UTM50/UTM50-Firmware-V1.3.15-44.pkg.zip
netgear,UTM5  ProSECURE Unified Threat Management (UTM) Appliance,unknown,unknown,https://www.downloads.netgear.com/files/GDC/UTM25/UTM5_10_25-Firmware-V3.0.1-124.zip
netgear,UTM50  ProSECURE Unified Threat Management (UTM) Appliance,unknown,unknown,https://www.downloads.netgear.com/files/GDC/UTM50/UTM50-Firmware-V1.3.15-42.zip
netgear,UTM25S  ProSECURE Unified Threat Management (UTM) Appliance with DSL and Wireless modules,unknown,unknown,https://www.downloads.netgear.com/files/GDC/UTM9S/UTM25S_9S-Firmware-V3.6.1-29.zip
netgear,UTM150  ProSECURE Unified Threat Management (UTM) Appliance,unknown,unknown,https://www.downloads.netgear.com/files/GDC/UTM150/UTM150-V3.6.2-4.zip
netgear,GS110TPv3  8-Port Gigabit PoE+ Ethernet Smart Switch with 2 SFP Ports and Cloud Management,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS108Tv3/GS108T_110TP_TPP_V7.0.4.6_MIBs.zip
netgear,UTM150  ProSECURE Unified Threat Management (UTM) Appliance,unknown,unknown,https://www.downloads.netgear.com/files/GDC/UTM150/UTM150_Firmware-V3.6.2-1.zip
netgear,UTM9S  ProSECURE Unified Threat Management (UTM) Appliance with DSL and Wireless modules,unknown,unknown,https://www.downloads.netgear.com/files/GDC/UTM9S/UTM9S-Firmware-V2.1.0-60.zip
netgear,UTM150  ProSECURE Unified Threat Management (UTM) Appliance,30572,unknown,https://www.downloads.netgear.com/files/GDC/UTM150/UTM150-Firmware-V3.6.1-43.zip
netgear,UTM150  ProSECURE Unified Threat Management (UTM) Appliance,32949,unknown,https://www.downloads.netgear.com/files/GDC/UTM150/UTM150-Firmware-V3.6.1-29.zip
